date,hospital_id,hospital_name,department,admissions_count,avg_wait_time_minutes,temperature_celsius,rainfall_mm,air_quality_index,is_holiday,is_weekend
2024-01-21,RS-002,RSUD Tarakan,Emergency Room,67,43.7,27.9,27.2,53,0,1
2024-01-21,RS-002,RSUD Tarakan,Outpatient,0,13.6,27.9,27.2,53,0,1
2024-01-21,RS-002,RSUD Tarakan,ICU,5,17.9,27.9,27.2,53,0,1
2024-01-21,RS-003,RSUD Cengkareng,Emergency Room,55,37.7,27.9,27.2,53,0,1
2024-01-21,RS-003,RSUD Cengkareng,Outpatient,1,17.0,27.9,27.2,53,0,1
2024-01-21,RS-003,RSUD Cengkareng,ICU,7,19.1,27.9,27.2,53,0,1
2024-01-21,RS-004,RS Fatmawati,Emergency Room,76,43.8,27.9,27.2,53,0,1
2024-01-21,RS-004,RS Fatmawati,Outpatient,0,17.5,27.9,27.2,53,0,1
2024-01-21,RS-004,RS Fatmawati,ICU,14,22.6,27.9,27.2,53,0,1
2024-01-22,RS-001,RSUD Pasar Minggu,Emergency Room,27,25.6,27.2,24.9,64,0,0
2024-01-22,RS-001,RSUD Pasar Minggu,Outpatient,136,67.3,27.2,24.9,64,0,0
2024-01-22,RS-001,RSUD Pasar Minggu,ICU,6,16.4,27.2,24.9,64,0,0
2024-01-22,RS-002,RSUD Tarakan,Emergency Room,57,35.5,27.2,24.9,64,0,0
2024-01-22,RS-002,RSUD Tarakan,Outpatient,168,80.0,27.2,24.9,64,0,0
2024-01-22,RS-002,RSUD Tarakan,ICU,12,22.3,27.2,24.9,64,0,0
2024-01-22,RS-003,RSUD Cengkareng,Emergency Room,30,25.3,27.2,24.9,64,0,0
2024-01-22,RS-003,RSUD Cengkareng,Outpatient,145,73.9,27.2,24.9,64,0,0
2024-01-22,RS-003,RSUD Cengkareng,ICU,12,18.0,27.2,24.9,64,0,0
2024-01-22,RS-004,RS Fatmawati,Emergency Room,71,42.1,27.2,24.9,64,0,0
2024-01-22,RS-004,RS Fatmawati,Outpatient,239,111.2,27.2,24.9,64,0,0
2024-01-22,RS-004,RS Fatmawati,ICU,12,18.8,27.2,24.9,64,0,0
2024-01-23,RS-001,RSUD Pasar Minggu,Emergency Room,20,21.3,27.6,8.2,64,0,0
2024-01-23,RS-001,RSUD Pasar Minggu,Outpatient,100,54.8,27.6,8.2,64,0,0
2024-01-23,RS-001,RSUD Pasar Minggu,ICU,6,20.1,27.6,8.2,64,0,0
2024-01-23,RS-002,RSUD Tarakan,Emergency Room,46,31.6,27.6,8.2,64,0,0
2024-01-23,RS-002,RSUD Tarakan,Outpatient,155,74.9,27.6,8.2,64,0,0
2024-01-23,RS-002,RSUD Tarakan,ICU,16,20.7,27.6,8.2,64,0,0
2024-01-23,RS-003,RSUD Cengkareng,Emergency Room,24,25.1,27.6,8.2,64,0,0
2024-01-23,RS-003,RSUD Cengkareng,Outpatient,142,70.9,27.6,8.2,64,0,0
2024-01-23,RS-003,RSUD Cengkareng,ICU,4,18.5,27.6,8.2,64,0,0
2024-01-23,RS-004,RS Fatmawati,Emergency Room,51,38.3,27.6,8.2,64,0,0
2024-01-23,RS-004,RS Fatmawati,Outpatient,185,86.8,27.6,8.2,64,0,0
2024-01-23,RS-004,RS Fatmawati,ICU,17,20.1,27.6,8.2,64,0,0
2024-01-24,RS-001,RSUD Pasar Minggu,Emergency Room,27,28.7,26.8,0.0,66,0,0
2024-01-24,RS-001,RSUD Pasar Minggu,Outpatient,97,55.9,26.8,0.0,66,0,0
2024-01-24,RS-001,RSUD Pasar Minggu,ICU,12,19.0,26.8,0.0,66,0,0
2024-01-24,RS-002,RSUD Tarakan,Emergency Room,39,28.6,26.8,0.0,66,0,0
2024-01-24,RS-002,RSUD Tarakan,Outpatient,143,72.5,26.8,0.0,66,0,0
2024-01-24,RS-002,RSUD Tarakan,ICU,13,21.8,26.8,0.0,66,0,0
2024-01-24,RS-003,RSUD Cengkareng,Emergency Room,38,33.2,26.8,0.0,66,0,0
2024-01-24,RS-003,RSUD Cengkareng,Outpatient,120,64.5,26.8,0.0,66,0,0
2024-01-24,RS-003,RSUD Cengkareng,ICU,10,18.1,26.8,0.0,66,0,0
2024-01-24,RS-004,RS Fatmawati,Emergency Room,68,41.6,26.8,0.0,66,0,0
2024-01-24,RS-004,RS Fatmawati,Outpatient,219,103.4,26.8,0.0,66,0,0
2024-01-24,RS-004,RS Fatmawati,ICU,14,18.2,26.8,0.0,66,0,0
2024-01-25,RS-001,RSUD Pasar Minggu,Emergency Room,37,30.7,26.9,0.0,35,0,0
2024-01-25,RS-001,RSUD Pasar Minggu,Outpatient,79,45.0,26.9,0.0,35,0,0
2024-01-25,RS-001,RSUD Pasar Minggu,ICU,4,14.8,26.9,0.0,35,0,0
2024-01-25,RS-002,RSUD Tarakan,Emergency Room,55,36.6,26.9,0.0,35,0,0
2024-01-25,RS-002,RSUD Tarakan,Outpatient,128,68.5,26.9,0.0,35,0,0
2024-01-25,RS-002,RSUD Tarakan,ICU,7,15.1,26.9,0.0,35,0,0
2024-01-25,RS-003,RSUD Cengkareng,Emergency Room,35,28.5,26.9,0.0,35,0,0
2024-01-25,RS-003,RSUD Cengkareng,Outpatient,105,54.2,26.9,0.0,35,0,0
2024-01-25,RS-003,RSUD Cengkareng,ICU,3,17.2,26.9,0.0,35,0,0
2024-01-25,RS-004,RS Fatmawati,Emergency Room,61,41.2,26.9,0.0,35,0,0
2024-01-25,RS-004,RS Fatmawati,Outpatient,169,82.1,26.9,0.0,35,0,0
2024-01-25,RS-004,RS Fatmawati,ICU,10,21.2,26.9,0.0,35,0,0
2024-01-26,RS-001,RSUD Pasar Minggu,Emergency Room,42,31.6,26.7,68.7,64,0,0
2024-01-26,RS-001,RSUD Pasar Minggu,Outpatient,102,56.2,26.7,68.7,64,0,0
2024-01-26,RS-001,RSUD Pasar Minggu,ICU,6,15.5,26.7,68.7,64,0,0
2024-01-26,RS-002,RSUD Tarakan,Emergency Room,59,36.0,26.7,68.7,64,0,0
2024-01-26,RS-002,RSUD Tarakan,Outpatient,154,77.1,26.7,68.7,64,0,0
2024-01-26,RS-002,RSUD Tarakan,ICU,12,22.1,26.7,68.7,64,0,0
2024-01-26,RS-003,RSUD Cengkareng,Emergency Room,47,30.9,26.7,68.7,64,0,0
2024-01-26,RS-003,RSUD Cengkareng,Outpatient,102,57.8,26.7,68.7,64,0,0
2024-01-26,RS-003,RSUD Cengkareng,ICU,10,20.1,26.7,68.7,64,0,0
2024-01-26,RS-004,RS Fatmawati,Emergency Room,69,41.0,26.7,68.7,64,0,0
2024-01-26,RS-004,RS Fatmawati,Outpatient,196,93.2,26.7,68.7,64,0,0
2024-01-26,RS-004,RS Fatmawati,ICU,19,21.7,26.7,68.7,64,0,0
2024-01-27,RS-001,RSUD Pasar Minggu,Emergency Room,46,33.8,27.3,20.3,74,0,1
2024-01-27,RS-001,RSUD Pasar Minggu,Outpatient,17,20.5,27.3,20.3,74,0,1
2024-01-27,RS-001,RSUD Pasar Minggu,ICU,6,20.3,27.3,20.3,74,0,1
2024-01-27,RS-002,RSUD Tarakan,Emergency Room,49,36.7,27.3,20.3,74,0,1
2024-01-27,RS-002,RSUD Tarakan,Outpatient,18,23.5,27.3,20.3,74,0,1
2024-01-27,RS-002,RSUD Tarakan,ICU,11,19.7,27.3,20.3,74,0,1
2024-01-27,RS-003,RSUD Cengkareng,Emergency Room,61,36.7,27.3,20.3,74,0,1
2024-01-27,RS-003,RSUD Cengkareng,Outpatient,21,21.7,27.3,20.3,74,0,1
2024-01-27,RS-003,RSUD Cengkareng,ICU,9,19.0,27.3,20.3,74,0,1
2024-01-27,RS-004,RS Fatmawati,Emergency Room,97,53.0,27.3,20.3,74,0,1
2024-01-27,RS-004,RS Fatmawati,Outpatient,20,25.9,27.3,20.3,74,0,1
2024-01-27,RS-004,RS Fatmawati,ICU,18,23.1,27.3,20.3,74,0,1
2024-01-28,RS-001,RSUD Pasar Minggu,Emergency Room,43,34.9,27.1,5.2,79,0,1
2024-01-28,RS-001,RSUD Pasar Minggu,Outpatient,0,17.0,27.1,5.2,79,0,1
2024-01-28,RS-001,RSUD Pasar Minggu,ICU,5,19.5,27.1,5.2,79,0,1
2024-01-28,RS-002,RSUD Tarakan,Emergency Room,62,41.8,27.1,5.2,79,0,1
2024-01-28,RS-002,RSUD Tarakan,Outpatient,2,16.4,27.1,5.2,79,0,1
2024-01-28,RS-002,RSUD Tarakan,ICU,4,15.2,27.1,5.2,79,0,1
2024-01-28,RS-003,RSUD Cengkareng,Emergency Room,52,36.3,27.1,5.2,79,0,1
2024-01-28,RS-003,RSUD Cengkareng,Outpatient,0,13.1,27.1,5.2,79,0,1
2024-01-28,RS-003,RSUD Cengkareng,ICU,7,17.1,27.1,5.2,79,0,1
2024-01-28,RS-004,RS Fatmawati,Emergency Room,70,41.1,27.1,5.2,79,0,1
2024-01-28,RS-004,RS Fatmawati,Outpatient,0,12.1,27.1,5.2,79,0,1
2024-01-28,RS-004,RS Fatmawati,ICU,10,21.7,27.1,5.2,79,0,1
2024-01-29,RS-001,RSUD Pasar Minggu,Emergency Room,34,25.8,27.7,48.6,80,0,0
2024-01-29,RS-001,RSUD Pasar Minggu,Outpatient,148,74.8,27.7,48.6,80,0,0
2024-01-29,RS-001,RSUD Pasar Minggu,ICU,5,19.0,27.7,48.6,80,0,0
2024-01-29,RS-002,RSUD Tarakan,Emergency Room,46,31.9,27.7,48.6,80,0,0
2024-01-29,RS-002,RSUD Tarakan,Outpatient,218,104.6,27.7,48.6,80,0,0
2024-01-29,RS-002,RSUD Tarakan,ICU,13,17.8,27.7,48.6,80,0,0
2024-01-29,RS-003,RSUD Cengkareng,Emergency Room,40,30.3,27.7,48.6,80,0,0
2024-01-29,RS-003,RSUD Cengkareng,Outpatient,150,77.7,27.7,48.6,80,0,0
2024-01-29,RS-003,RSUD Cengkareng,ICU,6,18.5,27.7,48.6,80,0,0
2024-01-29,RS-004,RS Fatmawati,Emergency Room,67,40.4,27.7,48.6,80,0,0
2024-01-29,RS-004,RS Fatmawati,Outpatient,247,111.4,27.7,48.6,80,0,0
2024-01-29,RS-004,RS Fatmawati,ICU,11,18.5,27.7,48.6,80,0,0
2024-01-30,RS-001,RSUD Pasar Minggu,Emergency Room,41,32.8,27.1,30.6,78,0,0
2024-01-30,RS-001,RSUD Pasar Minggu,Outpatient,118,59.3,27.1,30.6,78,0,0
2024-01-30,RS-001,RSUD Pasar Minggu,ICU,5,16.2,27.1,30.6,78,0,0
2024-01-30,RS-002,RSUD Tarakan,Emergency Room,53,36.7,27.1,30.6,78,0,0
2024-01-30,RS-002,RSUD Tarakan,Outpatient,180,89.9,27.1,30.6,78,0,0
2024-01-30,RS-002,RSUD Tarakan,ICU,8,16.1,27.1,30.6,78,0,0
2024-01-30,RS-003,RSUD Cengkareng,Emergency Room,48,35.0,27.1,30.6,78,0,0
2024-01-30,RS-003,RSUD Cengkareng,Outpatient,142,74.6,27.1,30.6,78,0,0
2024-01-30,RS-003,RSUD Cengkareng,ICU,7,17.3,27.1,30.6,78,0,0
2024-01-30,RS-004,RS Fatmawati,Emergency Room,64,41.5,27.1,30.6,78,0,0
2024-01-30,RS-004,RS Fatmawati,Outpatient,242,110.3,27.1,30.6,78,0,0
2024-01-30,RS-004,RS Fatmawati,ICU,14,23.0,27.1,30.6,78,0,0
2024-01-31,RS-001,RSUD Pasar Minggu,Emergency Room,29,29.5,26.9,48.0,66,0,0
2024-01-31,RS-001,RSUD Pasar Minggu,Outpatient,92,50.4,26.9,48.0,66,0,0
2024-01-31,RS-001,RSUD Pasar Minggu,ICU,7,16.0,26.9,48.0,66,0,0
2024-01-31,RS-002,RSUD Tarakan,Emergency Room,41,33.1,26.9,48.0,66,0,0
2024-01-31,RS-002,RSUD Tarakan,Outpatient,180,86.9,26.9,48.0,66,0,0
2024-01-31,RS-002,RSUD Tarakan,ICU,11,17.9,26.9,48.0,66,0,0
2024-01-31,RS-003,RSUD Cengkareng,Emergency Room,53,38.8,26.9,48.0,66,0,0
2024-01-31,RS-003,RSUD Cengkareng,Outpatient,124,64.8,26.9,48.0,66,0,0
2024-01-31,RS-003,RSUD Cengkareng,ICU,9,18.6,26.9,48.0,66,0,0
2024-01-31,RS-004,RS Fatmawati,Emergency Room,73,47.0,26.9,48.0,66,0,0
2024-01-31,RS-004,RS Fatmawati,Outpatient,216,101.8,26.9,48.0,66,0,0
2024-01-31,RS-004,RS Fatmawati,ICU,14,23.2,26.9,48.0,66,0,0
2024-02-01,RS-001,RSUD Pasar Minggu,Emergency Room,26,25.3,27.6,3.1,47,0,0
2024-02-01,RS-001,RSUD Pasar Minggu,Outpatient,89,52.2,27.6,3.1,47,0,0
2024-02-01,RS-001,RSUD Pasar Minggu,ICU,5,18.2,27.6,3.1,47,0,0
2024-02-01,RS-002,RSUD Tarakan,Emergency Room,48,33.7,27.6,3.1,47,0,0
2024-02-01,RS-002,RSUD Tarakan,Outpatient,149,76.7,27.6,3.1,47,0,0
2024-02-01,RS-002,RSUD Tarakan,ICU,9,19.6,27.6,3.1,47,0,0
2024-02-01,RS-003,RSUD Cengkareng,Emergency Room,32,27.7,27.6,3.1,47,0,0
2024-02-01,RS-003,RSUD Cengkareng,Outpatient,98,52.2,27.6,3.1,47,0,0
2024-02-01,RS-003,RSUD Cengkareng,ICU,8,16.2,27.6,3.1,47,0,0
2024-02-01,RS-004,RS Fatmawati,Emergency Room,59,40.5,27.6,3.1,47,0,0
2024-02-01,RS-004,RS Fatmawati,Outpatient,194,90.1,27.6,3.1,47,0,0
2024-02-01,RS-004,RS Fatmawati,ICU,15,21.4,27.6,3.1,47,0,0
2024-02-02,RS-001,RSUD Pasar Minggu,Emergency Room,28,27.3,26.6,7.7,70,0,0
2024-02-02,RS-001,RSUD Pasar Minggu,Outpatient,94,52.8,26.6,7.7,70,0,0
2024-02-02,RS-001,RSUD Pasar Minggu,ICU,4,14.2,26.6,7.7,70,0,0
2024-02-02,RS-002,RSUD Tarakan,Emergency Room,52,36.3,26.6,7.7,70,0,0
2024-02-02,RS-002,RSUD Tarakan,Outpatient,125,62.8,26.6,7.7,70,0,0
2024-02-02,RS-002,RSUD Tarakan,ICU,13,17.4,26.6,7.7,70,0,0
2024-02-02,RS-003,RSUD Cengkareng,Emergency Room,51,35.2,26.6,7.7,70,0,0
2024-02-02,RS-003,RSUD Cengkareng,Outpatient,84,51.3,26.6,7.7,70,0,0
2024-02-02,RS-003,RSUD Cengkareng,ICU,8,20.5,26.6,7.7,70,0,0
2024-02-02,RS-004,RS Fatmawati,Emergency Room,51,34.0,26.6,7.7,70,0,0
2024-02-02,RS-004,RS Fatmawati,Outpatient,168,83.9,26.6,7.7,70,0,0
2024-02-02,RS-004,RS Fatmawati,ICU,12,20.4,26.6,7.7,70,0,0
2024-02-03,RS-001,RSUD Pasar Minggu,Emergency Room,30,26.2,26.9,6.6,56,0,1
2024-02-03,RS-001,RSUD Pasar Minggu,Outpatient,8,20.7,26.9,6.6,56,0,1
2024-02-03,RS-001,RSUD Pasar Minggu,ICU,10,16.6,26.9,6.6,56,0,1
2024-02-03,RS-002,RSUD Tarakan,Emergency Room,54,39.6,26.9,6.6,56,0,1
2024-02-03,RS-002,RSUD Tarakan,Outpatient,21,21.6,26.9,6.6,56,0,1
2024-02-03,RS-002,RSUD Tarakan,ICU,8,17.2,26.9,6.6,56,0,1
2024-02-03,RS-003,RSUD Cengkareng,Emergency Room,44,30.5,26.9,6.6,56,0,1
2024-02-03,RS-003,RSUD Cengkareng,Outpatient,11,19.3,26.9,6.6,56,0,1
2024-02-03,RS-003,RSUD Cengkareng,ICU,5,16.5,26.9,6.6,56,0,1
2024-02-03,RS-004,RS Fatmawati,Emergency Room,73,44.4,26.9,6.6,56,0,1
2024-02-03,RS-004,RS Fatmawati,Outpatient,23,24.9,26.9,6.6,56,0,1
2024-02-03,RS-004,RS Fatmawati,ICU,11,20.3,26.9,6.6,56,0,1
2024-02-04,RS-001,RSUD Pasar Minggu,Emergency Room,43,30.9,26.6,5.1,65,0,1
2024-02-04,RS-001,RSUD Pasar Minggu,Outpatient,2,17.4,26.6,5.1,65,0,1
2024-02-04,RS-001,RSUD Pasar Minggu,ICU,5,14.4,26.6,5.1,65,0,1
2024-02-04,RS-002,RSUD Tarakan,Emergency Room,68,44.1,26.6,5.1,65,0,1
2024-02-04,RS-002,RSUD Tarakan,Outpatient,0,14.5,26.6,5.1,65,0,1
2024-02-04,RS-002,RSUD Tarakan,ICU,9,17.0,26.6,5.1,65,0,1
2024-02-04,RS-003,RSUD Cengkareng,Emergency Room,54,37.5,26.6,5.1,65,0,1
2024-02-04,RS-003,RSUD Cengkareng,Outpatient,0,17.2,26.6,5.1,65,0,1
2024-02-04,RS-003,RSUD Cengkareng,ICU,9,20.4,26.6,5.1,65,0,1
2024-02-04,RS-004,RS Fatmawati,Emergency Room,74,45.4,26.6,5.1,65,0,1
2024-02-04,RS-004,RS Fatmawati,Outpatient,0,13.8,26.6,5.1,65,0,1
2024-02-04,RS-004,RS Fatmawati,ICU,13,17.4,26.6,5.1,65,0,1
2024-02-05,RS-001,RSUD Pasar Minggu,Emergency Room,23,23.1,27.1,0.0,59,0,0
2024-02-05,RS-001,RSUD Pasar Minggu,Outpatient,107,55.0,27.1,0.0,59,0,0
2024-02-05,RS-001,RSUD Pasar Minggu,ICU,7,17.4,27.1,0.0,59,0,0
2024-02-05,RS-002,RSUD Tarakan,Emergency Room,34,28.0,27.1,0.0,59,0,0
2024-02-05,RS-002,RSUD Tarakan,Outpatient,185,89.6,27.1,0.0,59,0,0
2024-02-05,RS-002,RSUD Tarakan,ICU,10,20.8,27.1,0.0,59,0,0
2024-02-05,RS-003,RSUD Cengkareng,Emergency Room,35,28.1,27.1,0.0,59,0,0
2024-02-05,RS-003,RSUD Cengkareng,Outpatient,145,75.4,27.1,0.0,59,0,0
2024-02-05,RS-003,RSUD Cengkareng,ICU,13,18.8,27.1,0.0,59,0,0
2024-02-05,RS-004,RS Fatmawati,Emergency Room,77,48.7,27.1,0.0,59,0,0
2024-02-05,RS-004,RS Fatmawati,Outpatient,229,103.9,27.1,0.0,59,0,0
2024-02-05,RS-004,RS Fatmawati,ICU,14,18.8,27.1,0.0,59,0,0
2024-02-06,RS-001,RSUD Pasar Minggu,Emergency Room,36,27.3,27.7,21.6,61,0,0
2024-02-06,RS-001,RSUD Pasar Minggu,Outpatient,137,68.6,27.7,21.6,61,0,0
2024-02-06,RS-001,RSUD Pasar Minggu,ICU,3,13.7,27.7,21.6,61,0,0
2024-02-06,RS-002,RSUD Tarakan,Emergency Room,52,32.9,27.7,21.6,61,0,0
2024-02-06,RS-002,RSUD Tarakan,Outpatient,168,83.9,27.7,21.6,61,0,0
2024-02-06,RS-002,RSUD Tarakan,ICU,7,16.3,27.7,21.6,61,0,0
2024-02-06,RS-003,RSUD Cengkareng,Emergency Room,23,22.0,27.7,21.6,61,0,0
2024-02-06,RS-003,RSUD Cengkareng,Outpatient,135,68.9,27.7,21.6,61,0,0
2024-02-06,RS-003,RSUD Cengkareng,ICU,8,20.8,27.7,21.6,61,0,0
2024-02-06,RS-004,RS Fatmawati,Emergency Room,54,36.0,27.7,21.6,61,0,0
2024-02-06,RS-004,RS Fatmawati,Outpatient,195,90.8,27.7,21.6,61,0,0
2024-02-06,RS-004,RS Fatmawati,ICU,20,24.5,27.7,21.6,61,0,0
2024-02-07,RS-001,RSUD Pasar Minggu,Emergency Room,31,27.1,27.8,11.3,50,0,0
2024-02-07,RS-001,RSUD Pasar Minggu,Outpatient,101,54.6,27.8,11.3,50,0,0
2024-02-07,RS-001,RSUD Pasar Minggu,ICU,6,14.9,27.8,11.3,50,0,0
2024-02-07,RS-002,RSUD Tarakan,Emergency Room,21,20.6,27.8,11.3,50,0,0
2024-02-07,RS-002,RSUD Tarakan,Outpatient,144,75.2,27.8,11.3,50,0,0
2024-02-07,RS-002,RSUD Tarakan,ICU,12,17.1,27.8,11.3,50,0,0
2024-02-07,RS-003,RSUD Cengkareng,Emergency Room,29,27.4,27.8,11.3,50,0,0
2024-02-07,RS-003,RSUD Cengkareng,Outpatient,135,69.6,27.8,11.3,50,0,0
2024-02-07,RS-003,RSUD Cengkareng,ICU,1,16.2,27.8,11.3,50,0,0
2024-02-07,RS-004,RS Fatmawati,Emergency Room,67,41.4,27.8,11.3,50,0,0
2024-02-07,RS-004,RS Fatmawati,Outpatient,193,92.5,27.8,11.3,50,0,0
2024-02-07,RS-004,RS Fatmawati,ICU,14,19.1,27.8,11.3,50,0,0
2024-02-08,RS-001,RSUD Pasar Minggu,Emergency Room,36,27.5,26.7,44.2,68,0,0
2024-02-08,RS-001,RSUD Pasar Minggu,Outpatient,92,49.8,26.7,44.2,68,0,0
2024-02-08,RS-001,RSUD Pasar Minggu,ICU,8,21.1,26.7,44.2,68,0,0
2024-02-08,RS-002,RSUD Tarakan,Emergency Room,54,35.1,26.7,44.2,68,0,0
2024-02-08,RS-002,RSUD Tarakan,Outpatient,141,72.7,26.7,44.2,68,0,0
2024-02-08,RS-002,RSUD Tarakan,ICU,9,18.7,26.7,44.2,68,0,0
2024-02-08,RS-003,RSUD Cengkareng,Emergency Room,43,35.1,26.7,44.2,68,0,0
2024-02-08,RS-003,RSUD Cengkareng,Outpatient,110,57.1,26.7,44.2,68,0,0
2024-02-08,RS-003,RSUD Cengkareng,ICU,12,18.9,26.7,44.2,68,0,0
2024-02-08,RS-004,RS Fatmawati,Emergency Room,80,48.4,26.7,44.2,68,0,0
2024-02-08,RS-004,RS Fatmawati,Outpatient,179,85.0,26.7,44.2,68,0,0
2024-02-08,RS-004,RS Fatmawati,ICU,18,23.0,26.7,44.2,68,0,0
2024-02-09,RS-001,RSUD Pasar Minggu,Emergency Room,34,29.5,26.8,3.9,65,0,0
2024-02-09,RS-001,RSUD Pasar Minggu,Outpatient,69,43.3,26.8,3.9,65,0,0
2024-02-09,RS-001,RSUD Pasar Minggu,ICU,7,17.0,26.8,3.9,65,0,0
2024-02-09,RS-002,RSUD Tarakan,Emergency Room,66,41.0,26.8,3.9,65,0,0
2024-02-09,RS-002,RSUD Tarakan,Outpatient,133,65.4,26.8,3.9,65,0,0
2024-02-09,RS-002,RSUD Tarakan,ICU,7,16.3,26.8,3.9,65,0,0
2024-02-09,RS-003,RSUD Cengkareng,Emergency Room,38,30.0,26.8,3.9,65,0,0
2024-02-09,RS-003,RSUD Cengkareng,Outpatient,98,55.6,26.8,3.9,65,0,0
2024-02-09,RS-003,RSUD Cengkareng,ICU,5,17.9,26.8,3.9,65,0,0
2024-02-09,RS-004,RS Fatmawati,Emergency Room,72,42.1,26.8,3.9,65,0,0
2024-02-09,RS-004,RS Fatmawati,Outpatient,145,70.2,26.8,3.9,65,0,0
2024-02-09,RS-004,RS Fatmawati,ICU,9,20.3,26.8,3.9,65,0,0
2024-02-10,RS-001,RSUD Pasar Minggu,Emergency Room,34,31.2,27.6,17.2,40,0,1
2024-02-10,RS-001,RSUD Pasar Minggu,Outpatient,15,22.4,27.6,17.2,40,0,1
2024-02-10,RS-001,RSUD Pasar Minggu,ICU,4,14.6,27.6,17.2,40,0,1
2024-02-10,RS-002,RSUD Tarakan,Emergency Room,62,40.1,27.6,17.2,40,0,1
2024-02-10,RS-002,RSUD Tarakan,Outpatient,11,18.0,27.6,17.2,40,0,1
2024-02-10,RS-002,RSUD Tarakan,ICU,15,18.9,27.6,17.2,40,0,1
2024-02-10,RS-003,RSUD Cengkareng,Emergency Room,41,29.9,27.6,17.2,40,0,1
2024-02-10,RS-003,RSUD Cengkareng,Outpatient,16,19.4,27.6,17.2,40,0,1
2024-02-10,RS-003,RSUD Cengkareng,ICU,6,15.1,27.6,17.2,40,0,1
2024-02-10,RS-004,RS Fatmawati,Emergency Room,66,41.5,27.6,17.2,40,0,1
2024-02-10,RS-004,RS Fatmawati,Outpatient,18,22.5,27.6,17.2,40,0,1
2024-02-10,RS-004,RS Fatmawati,ICU,14,23.5,27.6,17.2,40,0,1
2024-02-11,RS-001,RSUD Pasar Minggu,Emergency Room,35,31.4,27.9,2.5,43,0,1
2024-02-11,RS-001,RSUD Pasar Minggu,Outpatient,0,14.6,27.9,2.5,43,0,1
2024-02-11,RS-001,RSUD Pasar Minggu,ICU,6,18.5,27.9,2.5,43,0,1
2024-02-11,RS-002,RSUD Tarakan,Emergency Room,49,33.1,27.9,2.5,43,0,1
2024-02-11,RS-002,RSUD Tarakan,Outpatient,2,15.2,27.9,2.5,43,0,1
2024-02-11,RS-002,RSUD Tarakan,ICU,6,16.2,27.9,2.5,43,0,1
2024-02-11,RS-003,RSUD Cengkareng,Emergency Room,57,39.1,27.9,2.5,43,0,1
2024-02-11,RS-003,RSUD Cengkareng,Outpatient,1,17.5,27.9,2.5,43,0,1
2024-02-11,RS-003,RSUD Cengkareng,ICU,11,22.1,27.9,2.5,43,0,1
2024-02-11,RS-004,RS Fatmawati,Emergency Room,92,50.7,27.9,2.5,43,0,1
2024-02-11,RS-004,RS Fatmawati,Outpatient,0,16.4,27.9,2.5,43,0,1
2024-02-11,RS-004,RS Fatmawati,ICU,7,17.7,27.9,2.5,43,0,1
2024-02-12,RS-001,RSUD Pasar Minggu,Emergency Room,28,27.6,27.0,54.1,69,0,0
2024-02-12,RS-001,RSUD Pasar Minggu,Outpatient,116,61.4,27.0,54.1,69,0,0
2024-02-12,RS-001,RSUD Pasar Minggu,ICU,7,19.6,27.0,54.1,69,0,0
2024-02-12,RS-002,RSUD Tarakan,Emergency Room,53,34.5,27.0,54.1,69,0,0
2024-02-12,RS-002,RSUD Tarakan,Outpatient,207,97.0,27.0,54.1,69,0,0
2024-02-12,RS-002,RSUD Tarakan,ICU,10,16.7,27.0,54.1,69,0,0
2024-02-12,RS-003,RSUD Cengkareng,Emergency Room,38,30.7,27.0,54.1,69,0,0
2024-02-12,RS-003,RSUD Cengkareng,Outpatient,172,86.1,27.0,54.1,69,0,0
2024-02-12,RS-003,RSUD Cengkareng,ICU,5,19.5,27.0,54.1,69,0,0
2024-02-12,RS-004,RS Fatmawati,Emergency Room,64,37.7,27.0,54.1,69,0,0
2024-02-12,RS-004,RS Fatmawati,Outpatient,277,124.9,27.0,54.1,69,0,0
2024-02-12,RS-004,RS Fatmawati,ICU,16,22.0,27.0,54.1,69,0,0
2024-02-13,RS-001,RSUD Pasar Minggu,Emergency Room,32,28.5,27.4,28.3,61,0,0
2024-02-13,RS-001,RSUD Pasar Minggu,Outpatient,106,57.5,27.4,28.3,61,0,0
2024-02-13,RS-001,RSUD Pasar Minggu,ICU,7,16.4,27.4,28.3,61,0,0
2024-02-13,RS-002,RSUD Tarakan,Emergency Room,52,35.2,27.4,28.3,61,0,0
2024-02-13,RS-002,RSUD Tarakan,Outpatient,159,79.7,27.4,28.3,61,0,0
2024-02-13,RS-002,RSUD Tarakan,ICU,7,17.1,27.4,28.3,61,0,0
2024-02-13,RS-003,RSUD Cengkareng,Emergency Room,40,31.3,27.4,28.3,61,0,0
2024-02-13,RS-003,RSUD Cengkareng,Outpatient,150,76.9,27.4,28.3,61,0,0
2024-02-13,RS-003,RSUD Cengkareng,ICU,10,19.1,27.4,28.3,61,0,0
2024-02-13,RS-004,RS Fatmawati,Emergency Room,57,39.4,27.4,28.3,61,0,0
2024-02-13,RS-004,RS Fatmawati,Outpatient,245,113.1,27.4,28.3,61,0,0
2024-02-13,RS-004,RS Fatmawati,ICU,13,17.3,27.4,28.3,61,0,0
2024-02-14,RS-001,RSUD Pasar Minggu,Emergency Room,26,25.5,27.8,16.3,45,0,0
2024-02-14,RS-001,RSUD Pasar Minggu,Outpatient,102,54.9,27.8,16.3,45,0,0
